author;nbr_publication
Peter van Stralen;3
Sri Parameswaran;154
Tim Kogel;6
Petru Eles;42
Andreas Gerstlauer;49
Tim Schmidt;6
David Atienza;100
Jian Cai 0001;2
Rolf Ernst;235
Claude Samson;54
Paolo Dario;197
Seth Hutchinson;152
James P. Schmiedeler;20
Lynne E. Parker;76
Junku Yuh;38
Jean-Paul Laumond;96
Jeffrey C. Trinkle;38
Ian D. Walker;108
Kazuhiro Kosuge;168
Steven M. LaValle;118
Eric N. Johnson;40
Masaru Uchiyama;152
Maren Bennewitz;52
Joel W. Burdick;186
Kaijen Hsiao;6
Torsten Kröger;25
Roland Siegwart;426
Marc Toussaint;97
Wayne J. Book;42
J. Norberto Pires;8
Tetsunori Kobayashi;121
Kostas Daniilidis;170
Gregory S. Chirikjian;132
Kurt Konolige;72
David E. Orin;79
Gregory D. Hager;191
Gaurav S. Sukhatme;280
Dongjun Lee;72
Mark Dunn;4
Joris De Schutter;110
Jing Xiao 0001;83
Reid G. Simmons;115
Aydan M. Erkmen;23
Raja Chatila 0001;64
Agnès Guillot;11
Ales Leonardis;121
Makoto Kaneko;127
P. Patrick van der Smagt;25
Elizabeth A. Croft;48
Oussama Khatib;153
Rüdiger Dillmann;403
Brian Scassellati;114
Allison M. Okamura;199
Monica N. Nicolescu;23
Yoshito Okada;2
Nikolaos Papanikolopoulos;183
Tian Huang;8
Auke Jan Ijspeert;146
Michael Jenkin;37
Frank C. Park 0001;48
Christian Laugier;140
Antonio Bicchi;249
Alan M. Lytle;3
Scott Kuindersma;17
Giorgio Metta;61
William R. Provancher;41
Roman Kuc;21
Eugenio Guglielmelli;85
George Bekey;2
Takayuki Kanda 0001;44
Christos Georgoulas;2
Vijay Kumar;58
Dario Floreano;147
Davide Brugali;16
David W. Hainsworth;6
Peter I. Corke;75
J. Michael McCarthy;26
Gerd Hirzinger;300
Fumihito Arai;238
Roberto Lampariello;7
Frank Chongwoo Park;19
Hugh Herr;10
Dana R. Yoerger;9
Federico Pecora;15
Nak Young Chong;74
Su-Hau Hsu;2
Jae-Bok Song;101
Stefano Nolfi;85
Homayoon Kazerooni;6
Alexander Kleiner;20
Sebastian Thrun;211
Christian Ott;55
Thomas C. Henderson;57
François Michaud;69
John J. Leonard;88
Steven Scheding;8
Roland Lenain;13
Brian Wilcox;6
Charles E. Thorpe;27
Martial Hebert;261
Rainer Bischoff 0002;12
Clément Gosselin;63
Mark Yim;81
Eldert J. van Henten;16
Woojin Chung;48
Selma Sabanovic;46
Fiorella Operto;2
Eiichi Yoshida;67
Luke Fletcher;4
Martin A. Giese;47
Karl Iagnemma;70
Sung-Chul Kang;4
Maxime Gautier;31
Robert J. Wood;136
Illah R. Nourbakhsh;60
Bernard Espiau;26
Alfred A. Rizzi;34
William R. Hamel;18
J. Edward Colgate;61
Yoshio Matsumoto;30
David J. Reinkensmeyer;25
Andreas Nüchter;64
Wataru Takano;7
Berç Rustem;58
Vedat Verter;30
Georgios E. Stavroulakis;18
Musa A. Mammadov;9
Naoki Katoh;57
Ignacio E. Grossmann;134
Horst W. Hamacher;37
John L. Nazareth;16
Katerina P. Papalexandri;3
Nelson Maculan;70
Viswanathan Visweswaran;4
Joseph C. Dunn;4
Olympia Panagouli;2
Ioannis P. Androulakis;31
Immanuel M. Bomze;25
Lorenz T. Biegler;67
Kurt M. Anstreicher;38
Patrick L. Combettes;31
Walter Murray;11
Josef Kallrath;17
Yinyu Ye;177
Tomasz Radzik;65
Yinfeng Xu;70
Dumitru Motreanu;9
Michael G. Safonov;36
Christian Jansson;13
Yanjun Wang;11
Christodoulos A. Floudas;129
Susara Van den Heever;2
Ulrich H. E. Hansmann;10
Raúl Conejeros;6
J. E. Rubio;4
Panos M. Pardalos;299
Kees Roos;7
Laura Martein;3
Igor V. Konnov 0002;23
Thelma D. Mavridou;2
Vladimir F. Demyanov;14
Csaba I. Fábián;3
Chengxian Xu;19
Kaj Holmberg;24
Nenad Mladenovic;69
Phipps Arabie;5
H. Edwin Romeijn;20
Siriphong Lawphongpanich;15
Abdel Lisser;62
Wolfgang Marquardt;77
Efstratios N. Pistikopoulos;108
Neculai Andrei;31
Udaya Bhaskar Vemulapati;3
Pavlo A. Krokhmal;10
Steffen Rebennack;14
Ladislav J. Kohout;23
José Niño-Mora;35
Sven Leyffer;17
Richard S. Judson;6
Marianthi G. Ierapetritou;44
R. Baker Kearfott;33
Weili Wu;143
Paola Festa;22
Jianer Chen;138
William V. Gehrlein;13
Alexander Shapiro;63
Jakob Krarup;15
Jaroslav Haslinger;7
Angelo Lucia;17
Dimitris Alevras;3
Hossein Mohebi;9
Tony Hürlimann;6
William T. Ziemba;36
Sabine Pickenhain;5
Leonid Khachiyan;19
Alina Ruíz Jhones;2
Tamás Szántai;16
Laura Di Giacomo;5
Rekha R. Thomas;39
Anna Nagurney;44
Paul A. Rubin;11
Arthur G. Werschulz;26
Katerina Trlifajová;2
Anthony V. Fiacco;10
Bruce W. Lamar;7
Allen Holder;8
George Isac;7
Stanislav Busygin;6
Ana C. Matos;10
Conor M. McDonald;3
Jacques Teghem;17
Jonathan F. Bard;42
Amy Ciric;4
Marcos Raydan;30
Burak Eksioglu;17
Stavros A. Zenios;65
Zelda B. Zabinsky;33
Helmut Maier;5
Vasant A. Ubhaya;9
Farid Ait Sahlia;3
Sanatan Rai;3
Laura C. Lancaster;3
Kjetil Fagerholt;25
Alla R. Kammerdiner;4
Yannis Siskos;16
George F. Corliss;11
Shane Dye;6
Ugur Kaplan;2
Benjamin G. Thengvall;3
Adil M. Bagirov;23
Yannis Marinakis;18
Emilio Spedicato;5
Rubem P. Mondaini;5
Yushan Zhu;7
Doyle Knight;2
Martin Kuehrer;2
Jørgen Tind;17
Sjur Didrik Flåm;21
Konstantinos Sirlantzis;11
Michael Patriksson;23
András Prékopa;34
Stephen E. Jacobsen;5
Yuri M. Ermoliev;9
Chang-Jui Fu;3
Anthony P. Leclerc;5
Hirotaka Nakayama;16
Serpil Sayin;21
Hoang Tuy;35
Georg Ch. Pflug;37
Ulf Brännlund;5
Stephen Simons;4
Marcel Mongeau;14
Dimitrios Zissopoulos;3
Jean-Philippe Vial;47
Carmen Galé;10
David Hertz;12
Denis Bouyssou;13
Franco Giannessi;7
Dan Kalman;4
Leo Liberti;86
Stephen C. Billups;8
Sergiy Butenko;36
Stan Uryasev;20
Jacob H.-S. Tsao;5
Elmira Popova;9
Rüdiger Schultz;49
Marcello Pelillo;133
Peter Orlik;5
Bala Shetty;15
Herbert A. Hauptman;3
Michel Minoux;49
Laurence C. Dixon;3
Søren S. Nielsen;2
Julius Zilinskas;43
David Shalloway;4
Margaret L. Brandeau;20
Wanpracha Art Chaovalitwongse;27
Werner Krabs;10
Costas D. Maranas;27
Katta G. Murty;28
Roman Slowinski;163
Celso C. Ribeiro;73
Constantin Zopounidis;85
Themistocles M. Rassias;18
Andreas Griewank;18
V. Jeyakumar 0001;6
H. K. Kesavan;7
J. MacGregor Smith;37
Tammy Drezner;5
Magdalene Marinaki;17
Mauricio G. C. Resende;75
Tapio Westerlund;26
Siegfried Schaible;28
Rein Luus;7
Michael M. Kostreva;17
Martin W. P. Savelsbergh;117
Frédéric Benhamou;28
João C. N. Clímaco;44
Gino J. Lim;9
Sandra Duni Eksioglu;9
Richard W. Cottle;22
Gleb Beliakov;64
Alex M. Rubinov;4
Pekka J. Korhonen;7
Brian Borchers;7
Riho Lepp;5
Dimitri Pourbaix;2
Tamás Terlaky;87
Roman G. Strongin;8
Jung-Fa Tsai;13
Chi-Geun Han;3
Tibor Csendes;23
Louis B. Rall;11
John R. Birge;29
James B. Orlin;84
Jochem Zowe;11
Stefan Voß;181
B. D. Sivazlian;5
Dietmar Cieslik;11
Laura Palagi;14
Zhiqiang Wang;31
Takahito Kuno;15
Claire S. Adjiman;22
Clayton W. Commander;3
Jean-Yves Potvin;44
Leonidas S. Pitsoulis;21
Dukwon Kim;4
Jonas Mockus;19
Andreas Enge;14
George A. Anastassiou;36
Alexander Reinefeld;57
Ramon E. Moore;13
William R. Esposito;3
R. F. Oulton;2
Stefan Nickel;34
Saed Alizamir;3
Karl Heinz Borgwardt;7
Timothy J. Lowe;19
Jue Xue;8
Alain Haurie;15
Luís Nunes Vicente;50
Frits C. R. Spieksma;84
Paveena Chaovalitwongse;2
Fabio Schoen;49
Dieter Nowack;3
Erling D. Andersen;6
Kurt Marti;13
Afonso Ferreira;30
Liwei Zhang;43
Harold P. Benson;21
Manfred Padberg;17
Richard A. Brualdi;10
Dimitri P. Bertsekas;87
Antoni Zochowski;19
F. J. Feng;2
Sanjo Zlobec;21
Gökhan Izbirak;4
Victor Korotkikh;4
Lyudmila N. Polyakova;5
Vladimir G. Medvedev;2
José Mario Martínez;52
Donald W. Hearn;8
Mustafa Ç. Pinar;53
Stephan Dempe;18
Levent Tunçel;62
John E. Mitchell 0001;27
Michael Doumpos;22
Melvyn Sim;31
David Yang Gao;23
Nikolaos V. Sahinidis;65
Jennifer Austin-Rodriguez;2
Mesut Yavuz;7
Antanas Zilinskas;37
Diethard Klatte;10
Jaroslaw Sobieszczanski-Sobieski;3
Euripidis Mistakidis;2
Michael Schürle;7
János D. Pintér;25
Marko M. Mäkelä;20
Yasutoshi Yajima;13
Defeng Sun;23
David L. Olson;50
Mark A. Stadtherr;20
Hong-Xuan Huang;2
Claudia A. Sagastizábal;32
Heinz Schättler;18
Nicolas Hadjisavvas;8
C. T. Kelley;12
Rembert Reemtsen;10
David E. Jeffcoat;3
Andrew T. Phillips;11
Hans van Maaren;28
Illya V. Hicks;39
Guangye Li;8
Shmuel Onn;58
Layne T. Watson;76
Oleg V. Shylo;7
André L. Tits;23
Evangelos Triantaphyllou;25
Laura Wynter;25
Marc Gengler;16
Almerico Murli;29
Fadime Üney Yüksektepe;4
Richard J. Caron;7
Gabriele E. Danninger-Uchida;3
Ian David Lockhart Bogle;13
Barbara Panicucci;5
Zhian Liang;6
Laureano F. Escudero;7
Tsung-Lin Wu;3
Gregory Z. Gutin;53
George J. Kyparisis;22
Donald R. Jones;21
Leigh Tesfatsion;20
Luigi Grippo;6
Peter G. Harhammer;2
Bruce D. Craven;3
Petros Xanthopoulos;8
Konstantinos Tsiplidis;2
Paul D. Hovland;27
Joachim R. Daduna;8
Krister Svanberg;3
Artyom G. Nahapetyan;3
Chanaka Edirisinghe 0002;3
Francesco Zirilli;19
P. Mavrocordatos;2
Koichi Kubota;4
Freerk A. Lootsma;6
Giacomo Patrizi;12
Gilles Savard;48
Stephen A. Vavasis;70
Gerardo Toraldo;28
Michael V. Solodov;5
Massimo Pappalardo;11
Egon Balas;36
Philippe Vincke;15
Åke Björck;7
Stein W. Wallace;53
Davide Feminiano;5
Harold A. Scheraga;38
X. Q. Yang;35
Tamás Rapcsák;15
Yuko Okamoto;16
Éva Komáromi;3
Lars Svensson;33
Jitka Dupacová;20
Martin P. Bendsøe;5
Massimo Roma;21
Martin Fürer;55
Shao-Po Wu;2
Adam N. Letchford;36
Sue B. Moon;35
Zeynep H. Gümüs;3
John E. Straub;9
Ubaldo M. García-Palomares;12
Alkis Vazacopoulos;7
Wen H. Lee;2
Monique Laurent;49
Rainer E. Burkard;25
Eric Yang;4
Kapil Gupta;7
Jacqueline J. Meulman;10
Qinghong Zhang;10
Zdzislaw Naniewicz;5
Caroline N. Haddad;2
Jon G. Rokne;136
Pamela H. Vance;12
John E. Beasley;43
Gilbert Laporte;197
George O. Wesolowsky;41
Renato De Leone;12
Wenbin Liu;54
Johannes Jahn;20
Petraq Papajorgji;7
Daniel Ralph;22
Suvrajeet Sen;40
Suat Kasap;6
Anthony Chen;6
Paul Tseng;56
Karen R. Lewis;4
Shaolin Xi;2
Lazaros G. Papageorgiou;28
Herbert Fischer;13
Sven-Åke Gustafson;9
Christian Hurson;3
Sigurdur Ólafsson;24
Marc Teboulle;66
Alexander Y. Kruger;5
Julia L. Higle;6
Giuseppe Persiano;109
Hanif D. Sherali;118
Jürgen Ackermann;9
James M. Calvin;27
Ronald W. Missen;2
Graham Wood;10
ByungMan Chang;2
Georg Still;20
Anders Forsgren;9
Xiaoqi Yang 0001;37
Natalia M. Alexandrov;3
Daniel Kobler;10
Henry Wolkowicz;64
Maarten H. van der Vlerk;24
Henning Behnke;6
Harry B. Hunt III;36
Robert Murphey;5
Chandra Kambhamettu;135
Ullas Nambiar;8
Mohammad Al Hasan;58
Ladjel Bellatreche;74
Yew-Kwong Woon;4
Janet Delve;4
Jianping Zhang;27
Daniel W. Stashuk;23
Ludovic Denoyer;32
Sudhir Kumar 0001;12
Haipeng Wang;17
Richard Jensen;25
Mafruz Zaman Ashrafi;3
Andreas Koeller;2
Christophe G. Giraud-Carrier;52
Ioannis N. Kouris;4
Li-Shiang Tsay;10
Ji-Rong Wen;159
Nikunj C. Oza;27
Tarek Ziadé;2
Christos Faloutsos;405
Sharanjit Kaur;5
Jason Chen;4
Philippe Smets;81
Charles X. Ling;78
Tom Burr;10
Shu-Chiang Lin;3
Miguel García-Torres;5
Daniel J. Rosenkrantz;54
Amin Abdulghani;6
Abdelhamid Bouchachia;48
Wojciech Ziarko;63
Bala Rajaratnam;23
Aijun An;68
Xin Zhang;172
Zheng Zhao;27
Ting Shan;5
Hadrian Peter;4
John Francis Kros;6
Päivikki Parpola;4
Anca Doloc-Mihu;3
Gang Ding;5
Juha Kontio;3
David A. Bell;101
Sai T. Moturu;2
Vikram Sorathia;3
Domenico Ursino;142
Feng Pan;60
Hadj Mahboubi;5
Paola Cerchiello;4
Richi Nayak;107
Isadora Antoniano;2
Frank Y. Shih;33
Richard Mathieu;3
Edward C. Malthouse;10
Liang Xiong;5
D. S. Guru;47
Aleksandar Lazarevic;6
José Luis Rojo-Álvarez;62
Xueping Li;15
Shalabh Bhatnagar;138
Benjamin Griffiths;3
Joaquín Pacheco Bonrostro;2
Michele Zito 0001;59
Ingrid Fischer;10
David Lo 0001;111
Daniel Rivero 0001;6
Lutz Hamel;11
Agnieszka Dardzinska;25
Chung-Hong Lee;27
Kuriakose Athappilly;3
Doru Tanasa;3
Dimitri Theodoratos;27
Bojun Yan;5
Silvia Figini;6
Sandra Elizabeth González Císaro;5
Indranil Bose;52
Marek Kretowski;46
Amitava Mitra;4
Diego Liberati;8
John M. Artz;23
Tomasz F. Stepinski;24
Daniel Crabtree;2
Min Song 0001;75
Steffen Bickel;3
William Hsu;37
Indrani Chakravarty;3
Christine W. Chan;47
James Geller;75
Magdi Kamel;2
Caitlin Kelly Maurie;2
Protima Banerjee;3
Alfredo Cuzzocrea;128
Honghua Dai;42
Carlos Bousoño-Calzón;14
J. Schafer;2
Li-Min Fu;17
Wenyuan Li;13
Matteo Golfarelli;21
Eric Paquet;31
Ling Feng;85
Laetitia Jourdan;21
Fillia Makedon;183
Shane M. Butler;2
Qiyang Chen;2
Taufik Fuadi Abidin;2
James Drew;2
Gary C. L. Li;4
Mohammed Al-Shalalfa;1
Yang Xiang 0004;25
Jung-Hwan Oh;18
Wen-Chi Hou;32
Gary G. Yen;117
Jamel Feki;29
Balaji Padmanabhan;21
Arla Juntunen;2
Roberta Siciliano;20
Sherri K. Harms;4
Niall Rooney;15
Les Pang;3
Johannes Gehrke;103
Fabrizio Angiulli;16
Gisele L. Pappa;53
Scott Nicholson;17
Takao Ito;11
Shuguo Han;5
Pedro Pereira Rodrigues;42
Rebecca Boon-Noi Tan;8
Tzu-Liang Tseng;8
Xinghua Fan;9
John Handley;5
Alexander Mirnov;2
Alicja Wieczorkowska;27
Isis Truck;13
Seoung Kim;2
Han-Joon Kim;5
Zbigniew W. Ras;89
Gary Weiss;3
Chrisa Tsinaraki;3
Xiaoli Li 0001;48
Ramiro Saldaña;2
Dan Zhu;36
Jianhong Wu;56
Stanley R. M. Oliveira;3
Laura Maruster;7
Sach Mukherjee;17
Rajeev K. Bali;6
Gabriele Kern-Isberner;108
Frank Rehm;3
Jorge Muruzábal;11
Rudolf Kruse;181
Carlotta Domeniconi;39
Kyriacos Chrysostomou;3
Svetlana Mansmann;3
Rallou Thomopoulos;27
Ricardo Vilalta;22
Joshua Zhexue Huang;88
Edgar R. Weippl;189
Alkis Simitsis;22
Chia Huey Ooi;2
Peter A. Chew;8
Andrzej Dominik;4
Giovanni Felici;15
Jose Ignacio Serrano;7
Jan H. Kroeze;12
Ming-Yen Lin;3
Yinghui Yang 0001;8
Marko Robnik-Sikonja;41
Vincenzo Russo;8
Xuechun Zhao;6
Victoria C. P. Chen;7
Marzena Kryszkiewicz;43
Bianca Zadrozny;31
Anne Denton;14
Francesco Buccafurri;7
Damien François;6
Ruqian Lu;47
Yan Zhao;66
M. Narasimha Murty;94
Bruno Agard;6
Carol J. Romanowski;3
Pascal Poncelet;114
S. K. Gupta;29
Rajagopalan Srinivasan;44
Soo Kim;3
Michel Schneider;45
Cane Leung;2
Shuting Xu;4
Yawei Wang;6
Senqiang Zhou;2
Radha Chitta;2
Dimitrios Katsaros 0001;24
Vincent C. S. Lee;43
Lisa Friedland;4
Yong Shi;305
Victor Lo;10
Richard Weber;54
Grigorios Tsoumakas;41
Qin Ding 0001;9
Maria Vardaki;3
Dilip Kumar Pratihar;59
Anthony Scime;15
Roberto Marmo;5
Basim M. Uthman;2
Seung-won Hwang;97
Jamil Saquer;6
Bo Zhang 0010;194
William W. Agresti;30
Tao Li;217
Hui Xiong 0001;147
David Buttler;14
Wenjun Zhou;14
Junsong Yuan;167
Martin Ester;82
Tobias Scheffer;79
Seung Ki Moon;11
Cheolhwan Oh;2
Diego Reforgiato Recupero;48
Shouhong Wang;53
Minh Ngo;3
Malcolm Beynonm;2
Patricia E. N. Lutu;6
Navneet Pandey;2
Stephan Meisel;7
Francesca A. Lisi;39
Alistair Morgan Chalk;2
Paola Sebastiani;22
Zheng-Hua Tan;46
Nils Pharo;16
M. del Castillo;2
Amelia Zafra;3
Huan Liu;63
Francesco Bonchi;42
Yehuda Lindell;111
Luciana Dalla Valle;2
Xiangji Huang;30
Mike Thelwall;238
Wei-Shinn Ku;34
Ana González-Marcos;8
Luminita Dumitriu;4
Zu-Hsu Lee;3
Xunkai Wei;2
Jack Cook;2
Ana Gabriela Maguitman;25
Brad Morantz;2
Carson Kai-Sang Leung;43
Claudio Conversano;5
Mukesh K. Mohania;86
Vladimír Bartík;5
Vasant G. Honavar;207
Seokkyung Chung;2
Ming-Cheng Tseng;4
Qi Yu 0001;23
Concetto Bonafede;2
Yuefeng Li;73
Denise de Vries;10
Doulkifli Boukraâ;2
Wang-Chien Lee;119
Gaël Richard;146
Patrik Arlos;12
André-Luc Beylot;109
António Pacheco;28
Doru Constantinescu;2
Scott Moser;5
Michele Pagano;55
Salam A. Assi;3
Herwig Bruneel;179
Pablo Escalle-García;2
Abdullah Al-Dhelaan;40
Xiangxiang Zuo;2
Demetres D. Kouvatsos;48
Christoforos D. Kavadias;4
Gérard Hébuterne;30
David Remondo;12
Cristiano Zema;3
Udo R. Krieger;45
Zhili Sun;62
Raffaello Secchi;8
Peter Lindberg;6
Vladimir V. Anisimov;8
Adrian Popescu 0002;25
Markus Fiedler;38
Tien Van Do;26
Nigel Thomas;61
María Simon;10
Simonetta Balsamo;10
Isi Mitrani;73
José Villén-Altamirano;13
Hadi Larijani;17
Viet Hung Nguyen;23
Jeremy T. Bradley;38
David Raz;3
Karel De Vogeleer;3
Ram Chakka;16
Stefano Giordano;40
Ferhan Pekergin;20
Mark S. Nixon;150
Randy P. Broussard;6
Colin Soutar;4
Alex I. Bazin;5
Richard T. Lazarick;4
George Bebis;64
Todd C. Torgersen;8
Nick Bartlow;2
Massimo Tistarelli;86
Geppy Parziale;4
Judith A. Markowitz;13
Aleix M. Martínez;61
Raul Sánchez-Reillo;37
John Daugman;24
James R. Matey;6
Josef Bigün;119
Christophe Champod;5
Shaogang Gong;204
Hale Kim;4
Jingyu Yang 0001;64
Javier Ortega-Garcia;112
Mayank Vatsa;76
Raffaele Cappelli;16
Seungjin Choi;167
Carmen García-Mateo;59
Song Chun Zhu;75
Nicolae Duta;10
Mark A. Keck;4
Cathryn Downing;8
Kaoru Uchida;6
Sotiris Malassiotis;22
Marc Friedman;8
Laura Li Liu;3
Petar S. Aleksic;11
Nigel M. Allinson;49
Kalyan Veeramachaneni;44
Thomas Vetter;96
Douglas A. Reynolds;64
Robert Mueller;5
Seiichiro Hangai;31
Mongi A. Abidi;140
Marios Savvides;159
Graham Leedham;33
Peter K. Larsen;3
Dunxu Hu;3
Jasenko Zivanov;3
Matthew Swayze;2
Jeffrey F. Cohn;96
Bethany S. Jurs;1
Ajay Kumar 0001;61
Anthony P. Russo;3
Shaohua Kevin Zhou;62
Frank E. Pollick;27
Andrzej Drygajlo;70
Yoichi Seto;7
Ken Moses;3
Joaquin Gonzalez-Rodriguez;52
Greg Canon;2
Stephanie A. C. Schuckers;33
Lior Wolf;160
Ramón Blanco-Gonzalo;1
Xin Yang 0001;31
Ioannis Patras;122
Robert Bell;10
Victor Minchih Lee;5
Fred Herr;2
Patrick Grother;12
Wei-Yun Yau;59
Zhouchen Lin;75
Michal Choras;51
Marek Rejman-Greene;5
Sujing Zhou;5
Daria La Rocca;3
Jonathan R. Agre;12
Sarat C. Dass;16
Michael C. Bromby;7
Maja Pantic;308
Nesma Houmani;4
Mitsutoshi Himaga;9
Alex Hwansoo Choi;3
Bojan Cukic;70
Enkhbayar Sanduijav;2
Dmitry O. Gorodnichy;29
Vance Bjorn;4
Mitsu Yoshimura;8
Masanori Hara;3
Karthik Nandakumar;13
Peter T. Higgins;3
Masaki Watanabe;4
Guangming Lu;40
Mingquan Zhou;74
Matthias Niesing;4
Arie Zeelenberg;3
James J. Little;98
Girija Chetty;48
Norman Poh;23
Manabu Nakano;3
Stephen John Elliott;5
Stephen J. Elliott;22
Elham Tabassi;11
Tom Hopper;3
Kenneth G. Furton;3
Yilei Xu;3
Mohamed Cheriet;293
James L. Cambier;3
Takahiro Aoki;4
Javier Hernando;96
Damon L. Woodard;28
Joaquín González-Rodríguez;8
Jean Hennebert;56
Julian Fiérrez;41
Ming-Hsuan Yang 0001;355
Didier Meuwly;12
Takeo Kanade;356
Terence Sim;56
Gérard G. Medioni;258
Juergen Schroeter;10
Theoharis Theoharis;62
Natalia A. Schmid;30
Michael Thieme;7
Guodong Guo;53
Song-Chun Zhu;207
Alvin F. Martin;9
Gregory Zektser;3
John S. D. Mason;35
Catherine J. Tilton;7
Aswin C. Sankaranarayanan;39
Philip Statham;2
Pascal Fua;296
Xudong Jiang;55
Robert B. Kennedy;3
Michael Wagner 0004;55
Sébastien Marcel;130
Junichi Yamagishi;115
R. Coquoz;3
Jean-François Bonastre;79
Greg Cannon;1
David Day;5
Narayanan Ramanathan;4
Ted Tomonaga;3
Ryan Triplett;3
Ramkumar Narayanswamy;7
Douglas J. Buettner;3
Fred Preston;2
Jean-François Mainguet;7
Christiane Kaplan;2
Ahmed M. Elgammal;99
Nikola Pavesic;46
Rene McIver;2
Andy Adler;32
Anna Bori Toth;2
Takashi Shinzaki;8
Pong C. Yuen;57
Dong Yi;5
Qionghai Dai;252
Wen-Hsing Hsu;53
Yunlian Sun;7
Kai Cao 0001;5
Dale Setlak;2
Xiaoming Peng;13
Javier Galbally;12
David W. Jacobs;90
David L. Guyton;3
R. Austin Hicklin;3
Pong Chi Yuen;45
Michael E. Schuckers;10
Samir Tamer;3
Karl Ricanek;32
Bethany L. Schneider;2
Driss Matrouf;20
Ross J. Micheals;6
Wen Gao 0001;943
Alistair Conkie;17
Jie Tian 0001;129
Fabio Roli;218
Jing-Yu Yang 0001;72
Lu Leng;8
Zhi-Hua Zhou;421
Giorgio Fumera;18
Yongfang Zhu;2
Jean-Christophe Fondeur;3
James L. Wayman;16
Bori Toth;2
Shengzhe Li;2
Hui Chen;75
Sonia Garcia-Salicetti;12
Byoung-Jin Han;2
Lin Yih;2
Brad Wing;3
Andreas Wolf 0002;2
Yooyoung Lee;2
Farzin Deravi;57
Tomi Kinnunen;42
Virginia Vassilevska Williams;80
Lane A. Hemaspaandra;130
Jörg Rothe;177
Francesca Rossi;104
Ariel D. Procaccia;79
Aviv Zohar;55
Rolf Niedermeier;198
Ulle Endriss;64
Rahul Savani;62
William S. Zwicker;28
Hervé Moulin;33
Arkadii Slinko;34
Nicolas Maudet;49
Jeffrey S. Rosenschein;160
William Thomson;16
Lirong Xia;96
Paul Harrenstein;24
Luca Di Gaspero;5
Sherif Abdelwahed;44
Manolis Vavalis;13
Steffen Staab;226
Marco Dorigo;189
Nurcin Celik;16
Dimitrios S. Nikolopoulos;135
Rafael Martí;51
Roderich Groß;34
Konstantinos E. Parsopoulos;28
Samit Roy;2
Nir A. Sochen;75
Li Chen;147
Zhigang Zeng;131
Abraham Duarte;50
Zhu Li 0001;13
Jifu Zhang;11
Marius Kaminskas;3
Kristina Lerman;149
Charles W. Groetsch;6
Rubén Ruiz;42
Massimo Poesio;101
Ariel Oleksiak;11
Evgenia Smirni;114
Luis Javier García-Villalba;53
Jonathan Lawhead;2
K. Chandra Sekaran;31
Anamaria Berea;3
Peter F. Patel-Schneider;73
Nelishia Pillay;62
Fevrier Valdez;42
Patrick Meier;9
Jason T. Reed;2
Mario Bertero;4
Padmini Srinivasan;87
Yannis Theodoridis;107
Remco Chang;51
Irene Celino;21
Liane Gabora;47
Ahmad Afsahi;47
Justin Basilico;7
Sarah Spiekermann-Hoff;2
Layla Pournajaf;4
Alexandre Campo;2
Jun Guo;55
Xian-He Sun;116
Mrinal Kumar;6
Kasper Støy;35
Marco Viviani;30
Samee Ullah Khan;63
Javier Montero;71
Heiko Hamann;47
Samee U. Khan;63
Sergi Mateo Bellido;3
Hani Hagras;78
Jian Zou;33
Mark Billinghurst;214
Scott D. Rudlosky;2
Ümit V. Çatalyürek;103
Jean-Christophe Mignot;7
Tad Hogg;59
Leticia Hernando;2
Tomeu Coll;2
Sadaaki Miyamoto;143
Manuel E. Acacio;47
Xi He 0001;2
Alex Aved;6
Stephen C. Pratt;3
Thomas Bartz-Beielstein;40
Jan H. M. Korst;23
Peng Zhang;124
Siegfried Gottwald;41
Andreas Neubauer;8
Otmar Scherzer;66
Humberto C. Godinez;2
Gabor T. Herman;83
Joel Ross;4
Filippo Menczer;130
Christopher R. Dance;13
Luka Bradesko;3
Yuri Bazilevs;8
Yves Robert;203
Scott Butner;1
Li Chen 0009;26
Benedetto Matarazzo;11
Roger Z. Ríos-Mercado;14
Carlos A. Coello Coello;255
Asok Ray;111
Michael O. Rodgers;4
François Bry;76
Mohsin Fayyaz;3
Ido Guy;22
Dan Thomsen;7
Vincenzo Piuri;121
Erkki Somersalo;17
Dirk Sudholt;91
Jasminko Novak;20
Stephan Paukner;2
Stuart Reeves;26
Tania Iglesias;3
Milan Vlach;30
James A. Hendler;157
Peter J. Richerson;2
Carlos Gershenson;109
Edmund H. Durfee;129
Masayuki Murata;373
Luis Magdalena;50
Frank Kargl;101
Una-May O'Reilly;135
James Caverlee;73
Fernando G. Lobo;29
Gabriele Sadowski;2
Ioan Toma;14
Alexandre Plastino;26
Francis Heylighen;14
Yusuke Nojima;131
Yolanda Gil;76
Raphaël Troncy;93
Tanja Tarvainen;7
Andreas Zabel;6
Paul Warren;13
Manas Hardas;7
Ronen Sosnik;2
James G. Nagy;25
Guy Shani;33
Javier Portela;3
Antonio José Fernández Leiva;41
Andy M. Yip;18
Sertac Karaman;58
Thomas Villmann;132
Patricia Melin;166
Markus Krause;12
Raghvendra V. Cowlagi;15
Jesús Contreras;8
Sai Ravela;16
Daniel Cremers;356
Oscar Cordón;58
Aniruddha S. Gokhale;112
Leonid A. Kunyansky;5
Ron Sun;57
Frank Natterer;8
Christoph Schnörr;188
Joan Torrens;141
Andreas Kirsch 0001;4
Peter W. Sauer;26
Dominique Lesselier;11
